author,text,likes,published_at,sentiment
@Sam-isra,"9:04 ajkal india ma aik matara chal rha ha k sahi galat choro bus logic ko ag Lao or Jo hm kah ehy ha wo man lo
Jasay agr india nay srf terror camps ko target kia tha to wo camps 7may ki subh ko jab bbc ir aljazira jasay news agencies waha pohanchi to unhy q nhi mila asa kuch magr civilians per indian attack nay women children or innocent civilians ko mara jin ma 3,3 sal k babies rak shamil ha
Agr india nay precise attack kia tha ir successfully kia tha to ya batao k 6 say 10 may tak drone attacks q kerta rha?
Qk na hi koi precise attacks thy or na hi koi terror caps thy srf ind8a ko aik image banana tha k apnj publicity stunt ka
Or bary hi shamlessly tum jhit bol rhy ho srf apni assumption or apny hi claims per 
Ma abhi bhi wait kwr rha ho k rum bato say berh ker koi independent source ya facts dikao lkn abhi tak to asa kuch nhi mila",0,2025-05-31T14:11:29Z,Negative
@bhooshanpawar7162,"Get out of exposing Dhruv Rathi.. It's high time to use ur own brain... (If you have) 
Does anyone have guts to talk truth.. Big hug to Dhruv Rathi",1,2025-05-31T14:11:26Z,Neutral
@berojgarrrr,❤❤❤❤,0,2025-05-31T14:11:25Z,Neutral
@aumis2362,Biasness bro,0,2025-05-31T14:11:25Z,Neutral
@littletalentpak,"When you tell the truth you do not need to post another explanation and justification video,, Its Clear they threatened you about your channel Bann, We can understand your situation , So Serve well Godi Media,,  Wish you all the best",0,2025-05-31T14:11:24Z,Positive
@mohdyar6120,❤ilikethisVideo❤❤❤,0,2025-05-31T14:11:19Z,Neutral
@deepakkumarsuman520,GERMANY k khilaf v ek baar awaz utha dijea,0,2025-05-31T14:11:18Z,Neutral
@arunkumarray9584,गोदी मीडिया का क्या देन है है,1,2025-05-31T14:11:14Z,Neutral
@shershah6814,Sara donia Aik tharaf godi media  dosry tharaf Baloch mai kon kartha  bacho ko qatal karthey ho Pakistan  par hamla karthey thumary thayaro ka malba ham nay dika dia haspetal Mai driver ke bed no Driver No  Rafail ke tadad sab hamary pass  das salo kele India ko pechey kia ab das sal bad ana ese dafa Amrica nay bachaya  dosri dafa kon bachaiyega kalia hindo jhota hotha hai begairato Islam Abad ko Fathah kia Peshawar tak dron beja patano nay mar garaya,0,2025-05-31T14:11:11Z,Negative
@waseembacha8102,Finally rafale shot kisi ne toh accept kar liya. Beshak numbera ooper neeche ho saktay hain. Lekin zarur Indian aircraft gira hai 💪🇵🇰,0,2025-05-31T14:11:09Z,Positive
@tariqjamal3274,Umeed hai Opration Bunyanoon marsoos jo tmy thoka gaya hai us par bhi video banao gey ❤😢,0,2025-05-31T14:11:08Z,Neutral
@Shaktiman1999,"17:21 ""BGP""obvious si Baat h koi aandbhkt bhi guess kr lega",0,2025-05-31T14:11:08Z,Neutral
@faizashahzad1772,bhai kabi india ke sath hote ho kabhi pak ke sath😂😂,0,2025-05-31T14:11:08Z,Neutral
@SabbirHossain-y2e,You're a Godi media 😂😂😂expert 😂😂 India 😮😮😮,0,2025-05-31T14:11:04Z,Neutral
@AhsanKhan-n5b2e,Well come to godehi Media rather Sahab 😢,0,2025-05-31T14:11:03Z,Neutral
@Aicommunity3465,Pls ek awaz or uthado india ke unemployment ke liye😊😊😊,1,2025-05-31T14:10:56Z,Negative
@RajeevKumar-y2t6n,ध्रुव राठी देश विरोधी है यह दलाल है साला,0,2025-05-31T14:10:45Z,Neutral
@smshankargumtapure2203,Bhai S400 use hi nahi hua tha fake news hain...,0,2025-05-31T14:10:40Z,Negative
@Math__Guide_Hacks,"You are true, respect from Pakistan",0,2025-05-31T14:10:39Z,Positive
@muhammadsultan2421,You are farud and jhoot and spreading jhoot.defeat and won is part of game but whole india telling a lie.,0,2025-05-31T14:10:39Z,Positive
@aurangzebrao7480,"How india got to know in 30 minutes that it pahalgam incident was backed by Pakistan?
Why india didn't go for Independent enquiry?
Claim of plane destroyed confirmed through many resources, you still say 0-2.
Third you didnt taked about Pakistan hit s-400 Infrastructure",0,2025-05-31T14:10:37Z,Negative
@ashishkhairnar8402,Dhruv tum ne ye nai bataya ki jo apne desh ke andar pakistani agent pakde gaye unke bare mai.,0,2025-05-31T14:10:37Z,Neutral
@Thandikulfi2610,Kuch Pakistani na ki Pura Pakistan ❤,0,2025-05-31T14:10:29Z,Neutral
@Challenge_central_daily,Jitna bhi zoor lga lo beta Pakistan ki izzat utni barhti jarahi he😂😂😂,0,2025-05-31T14:10:27Z,Neutral
@TTDplayer-si9xo,Dhruv rathee is most liked in Pakistan. Love from Pakistan🇵🇰🇵🇰,0,2025-05-31T14:10:20Z,Positive
@aestheticengineeringConcepts,You don't do research yourself — you've hired a team for research. This is your biggest problem.,0,2025-05-31T14:10:19Z,Negative
@Kedya02,Bhai Corona Ka Video Banao Bhaii❤ Please BRO,0,2025-05-31T14:10:14Z,Positive
@Mango_thoughts,Topic na hua lassi ho gai idhr udhar ghuma rhy ho bhae to the point bat kro jo jo arguments diy thy wo counter huy h sedha us p bat kro 7 mint hogye idhr udhar ki bat kr rhy ho shrm kro haya kro,0,2025-05-31T14:10:12Z,Negative
@News24liveNews24live,Indian girl Raksha Mantri bole 5 fighter jet,0,2025-05-31T14:10:11Z,Neutral
@TahaMursleen,Tare man ki boti may khoun 😂,0,2025-05-31T14:10:09Z,Neutral
@beautyofkashmirr,NORD 😂😂vpn 😂😂chor,0,2025-05-31T14:10:07Z,Neutral
@peacefulllion,"Murshidabad WB ka video chahie....on demand 
Jai Hind 🇮🇳",0,2025-05-31T14:10:07Z,Neutral
@UNKNOWN-4o-k8gpgy4o,Annd forces 😂,2,2025-05-31T14:10:04Z,Neutral
@Najeebullah2_11,"Rafael per be video banoa na .
S400 per banoa 😅😅",1,2025-05-31T14:09:56Z,Neutral
@faisal-q9c,Let's hope you make a video on balochistan issue,0,2025-05-31T14:09:52Z,Positive
@Md.Hasnain-p8z,🤗🤗🤗🤗🤗🤗🤗🤗🤗✅✅🫣🫣🫣🫣🫣🫣🫣🫣,1,2025-05-31T14:09:37Z,Neutral
@Challenge_central_daily,Where is international sources 😂😂😂,1,2025-05-31T14:09:36Z,Neutral
@the_elephantXsH,9:39 The fact that bro knows the fact and still YAP's is CRAZY! 🤯,0,2025-05-31T14:09:33Z,Negative
@MamaBhai-k2t,Nitish gya ab teri bari hy 😂,0,2025-05-31T14:09:27Z,Neutral
@AmashMALIK-y8o,India has lost on all fronts. And you have lost your credibility.,1,2025-05-31T14:09:26Z,Negative
@lovekushkumar1491,"Bhai 👹 Thumbnail or Video me, MTS or UPSC Jitna Difference h😂😁🤪🤪😝",0,2025-05-31T14:09:19Z,Neutral
@GUDDUGHATAK,Love you dhruv bhai❤,0,2025-05-31T14:09:12Z,Positive
@ZaheerKhan-w2x9m,Tumhe apna chenal Jo bachana hai iss Liya Pakistan ki burai to krni he hogi,0,2025-05-31T14:09:04Z,Neutral
@Rudra8191Sac,Dhruv bhai ❤❤,0,2025-05-31T14:09:02Z,Neutral
@rizwanamubashir3082,"Things he wouldn't talk about are the deaths on Pakistani side which were all innocent civilians, he wouldn't talk about indian involvement in pakistan's balochistan when indian news channels are allegedly inviting BLA terrorists in their programs, he wouldn't talk about these things because he is here to brainwash people and spread one sided propaganda.",0,2025-05-31T14:09:02Z,Negative
@DCREKHA222FF,धीरेन्द्र शास्त्री जी ❤ कुछ मत बोल,0,2025-05-31T14:09:00Z,Neutral
@Dailylifeblooger,Lagy raho par ye sab kuch video tk he rakhna real attack kiya na to pata tum ko b chal jae ga,0,2025-05-31T14:08:59Z,Negative
@AmitKumar-q5w5o,Pakistani maha bewakuf hote hain isme koi bhi Shak nahi ye log aaj bhi gulami me hi hain british gae pakistani army agai.,0,2025-05-31T14:08:58Z,Neutral
@dailyqu_ran,"😢😢ये लोग कहते हैं के “ज़िन्दगी बस यही हमारी दुनिया की ज़िन्दगी है, यहीं हमारा मरना-जीना है और दिनों के आने-जाने के सिवा कोई चीज़ नहीं जो हमें खतम करती हो,” हक़ीक़त में इस मामले में इनके पास कोई इल्म नहीं है। ये सिर्फ़ गुमान की बुनियाद पर ये बातें करते हैं। और जब हमारी साफ़-साफ़ आयतें इन्हें सुनाई जाती हैं तो इनके पास कोई दलील इसके सिवा नहीं होती कि उठा लाओ हमारे बाप-दादा को अगर तुम सच्चे हो। (क़ुरआन 45:24-25)",1,2025-05-31T14:08:56Z,Neutral
@faisalsaeed5361,Let us wait for pak response on the video,0,2025-05-31T14:08:49Z,Neutral
@catanvirkhan4439,"Jai Hind
Jai Bharat",0,2025-05-31T14:08:44Z,Neutral
@lawyerjituburman1527,"It is definitely not immaterial as to who is trying to establish giving clean chit to Pak on even Pahelgaon attack knowing their plausible deniable mode always. Even the TRF who is based at Pak, taking responsibility of the attack got backtracked at the behest of Pak is also not unknown to the world the reason behind it.  Balance of trade data can hardly be taken as any oppressive against pak for no reason whereas everyone knows that need always get fulfilled through other route of import/ export by manipulating own data. Furthermore, integration can not for obvious reasons get allowed to build up on ground of kalma, kasmiri, islam only, it can be counter productive too in a country like India where there are others to share the land.  
It is not reporting but the biased thing does not get unnoticed and can put suspicion for everything being tried to place to justify...",0,2025-05-31T14:08:42Z,Negative
@arshitarya8206,Ye jahil kom he madarsha me padhne wale😂,1,2025-05-31T14:08:40Z,Neutral
@manishad5329,"Ye jo log yha k nirdosh logo ko mar rahe,agr hathiyar hai hi unke pas to ja k atankiyo ko maro na..jinhone yha ghus k hmare logo ko mara h.himmat h to tum b ghus k maro,uss time phr soldiers kyu yaad ate h? Apme itni takat h to soldiers phr apne jaan kyu de rhe border pe?",0,2025-05-31T14:08:38Z,Neutral
@sabinasarfaraz9121,From Ind pm to an average citizen the delusion of Indian knows no bounds .,0,2025-05-31T14:08:35Z,Neutral
@Physicsmhs,Jooth boltai ho,0,2025-05-31T14:08:32Z,Neutral
@MuhammadZakir-hl7jf,V differ with our army on imrans issues but salute for standing up against bajrang dall like people the school of thought which u belong to,0,2025-05-31T14:08:30Z,Positive
@SunilTudu-yb6jd,Rahul k khilap b bolo yar,0,2025-05-31T14:08:29Z,Neutral
@Soniyagoswami3122,"Dhruv Bhai tumhi india k agle PM k liye chunav kyo nahi ladte??? 
    Mere khayal se jeet bhi jaonge. 😅 Aur agla PM ban jaaonge.",0,2025-05-31T14:08:26Z,Negative
@HanzlaD6z-u1s,godi tattu,0,2025-05-31T14:08:25Z,Neutral
@arsulyrics,Phir. Dil le. Gayaa. ❤❤❤❤❤❤❤,0,2025-05-31T14:08:22Z,Neutral
@waleedanjum3465,What about Ra fail,0,2025-05-31T14:08:21Z,Negative
@tariqjamal3274,Plzz make a video for Rafail falling 😂,0,2025-05-31T14:08:15Z,Neutral
@noumangujjar6672,🇵🇰🇨🇳🇨🇳🇹🇷🇹🇷🇦🇿🇦🇿🇧🇩🇧🇩🇰🇵🇰🇵🇸🇦🇸🇦,0,2025-05-31T14:08:14Z,Neutral
@Physicsmhs,Bloom Burge K interview deko awar iskai bare main bata ya Hai,0,2025-05-31T14:08:12Z,Neutral
@Yellowsun00000,Murshidabad ki video kab bnaoge.,0,2025-05-31T14:08:00Z,Neutral
@SamiKhan-vz6pj,"🚨 ‼️ answer me only one question!!!Yes or NO 🚨 without investigate is Indian attack was reasonable ? 
Some ppl want to make war b/w Pak-India try to understand these are may be international interests",0,2025-05-31T14:07:56Z,Negative
@Vaibhav-r5b,❤️🇮🇳,0,2025-05-31T14:07:52Z,Neutral
@HanzlaD6z-u1s,BS,0,2025-05-31T14:07:51Z,Neutral
@vladimirputin696,"काम की बात कर ना भाई 
इतना रो क्यों रहा है?",0,2025-05-31T14:07:49Z,Neutral
@SAMISCRIPTS,Keep lying to keep Indian audience,0,2025-05-31T14:07:46Z,Negative
@UsmanAli-do2ud,As a pakistani we are not andbakth and fool,1,2025-05-31T14:07:45Z,Positive
@musa238zez,aya bara humai history paranay walah,0,2025-05-31T14:07:43Z,Neutral
@globaleyes840,"Lets believe for a second k TRF involve thi ya koi bhi..
But does india have right to attack on Pakistan's land? No matter what happened there in India?
How you justify your actions? 😂
Mjhy laga tha ap aqal waly ho. Pr ap bhi godi media wly ho..",0,2025-05-31T14:07:41Z,Negative
@worldview_321,"Whatever India intended to achieve through Operation Sindoor seems to have backfired. Instead of isolating Pakistan, the operation inadvertently rallied international support in Pakistan’s favor, even drawing diplomatic sympathy from multiple countries. Internally, the Pakistani Army has gained renewed public support, which will likely strengthen its resolve and help address its operational weaknesses. In the long run, this development may also push Pakistan and China even closer together strategically.",0,2025-05-31T14:07:35Z,Positive
@RohitJoteppa,"Mujhe laga ,kuch sudhar aayega iss insaan ma 🤦‍♂️ but he still appeasing Pakistanis",0,2025-05-31T14:07:34Z,Positive
@tanixtx382,"Germany ke liye kuch bol ke dikhao 2 minute me nikal dengay
😂😂😂😂",0,2025-05-31T14:07:29Z,Neutral
@abpbeatz5386,Pakistan Spy Mila India Me ny Bola tune,1,2025-05-31T14:07:25Z,Neutral
@Abhinavkumar-bq5ph,bhai wha se kya bolta hai india aa tu,0,2025-05-31T14:07:23Z,Neutral
@rameezahmad9112,"آپ کی دوکان پاکستان کے خلاف بولنے سے ہی چلتی ہے 
چاہے وہ آپ کے سیاستدان ہوں، یا آپ کا الیکٹرونک میڈیا ہو، یا پھر آپ خود مطلب کہ سوشل میڈیا ہو
آپ کا کاروبار ہی پاکستان اور مسلمانوں کے خلاف بولنے سے چلتا ہے 
اور میں آپ کو ان سبسکرائب بھی کرچکا ہوں",1,2025-05-31T14:07:20Z,Neutral
@navinmaurya1323,Bhai wo bhi video me batao jo log Pakistani flag road pe chipkaya poster fad rahe hai.,0,2025-05-31T14:07:15Z,Neutral
@scsuk8391,Hi,0,2025-05-31T14:07:08Z,Neutral
@karimullah9691,"What ""TRF"". Lies ....
Just tell us how your India attacks without any investigation....
All references you mentioned are not authentic....
Wait for our RESPONSE.....",0,2025-05-31T14:07:04Z,Negative
@Officerbuddy0578,9:45 😅😅😅Joker 🃏🃏🃏,0,2025-05-31T14:07:03Z,Neutral
@Physicsmhs,"Godi media wali ho ab apnai khod K general K interview thu deko 
Ap ko Dar Hai K Modi Mera chanel band kardega",0,2025-05-31T14:06:54Z,Neutral
@critak,Aapka video अच्छा है  fact अच्छा है लेकिन इन बीच आप अपने wronng thinking को सही बनाकर बताते हो।,0,2025-05-31T14:06:52Z,Neutral
@mayaprasad9345,Keep shining 🌟 🌟 🌟 🌟 Dhruv ❤❤,0,2025-05-31T14:06:51Z,Neutral
@faizashahzad1772,international news dekhao na,1,2025-05-31T14:06:48Z,Neutral
@SurajSurajkarotiya,I love you india ❤❤i love dhruv Rathee bhai ❤❤❤,1,2025-05-31T14:06:48Z,Positive
@bobthebuilder250,"Muslim Fault = 0
Hindu= 100
kitane payse mila? 
Druve = itna mila jisme tere desh chal jaiga.",0,2025-05-31T14:06:43Z,Negative
@Jawadmalik121,Pakistan Zindahbad report karo iski video ko saarey Pakistani,1,2025-05-31T14:06:43Z,Neutral
@OmPrakash-vk2uq,Nex video ❤,0,2025-05-31T14:06:40Z,Neutral
@gamer-cu2el,"Again use of indian sources like mint, the Hindu to support that Pakistan attack was neutralized. You are literally a pure coward person and indeed it is not a answer video but mix blend of conversations.",1,2025-05-31T14:06:36Z,Neutral
@Yatri1732,असली सवाल ये है कि जब भी भारत की बड़े राज्यों में चुनाव आते हैं तभी ये आंतकवादी हमले क्यों होते हैं,0,2025-05-31T14:06:30Z,Neutral
@anujgurjar1198,Jo godi media bol rhe unme 80% muslim bharat ke hai,1,2025-05-31T14:06:24Z,Neutral
@moqeemvlogs6617,Aby Dhruv ap pahele ye band kro views Lena Pak India ka kr KY ...,0,2025-05-31T14:06:23Z,Neutral
@Mango_thoughts,First argument to yheen fail hogya apka is main dikha United nation ny kha Pakistan ko blame kia ya isy false flag nahi kaha wo to sirf victims ki sympathy ly rahy hain,0,2025-05-31T14:06:22Z,Negative
@Pradeepbhai20,Iska Dil hai Hindustani aur dimag hai pakistani,0,2025-05-31T14:06:21Z,Neutral
@upaasanaagautamselfhealinghub,"Please expose Indians who are working for Pak army
Please expose ANI extortion 
Please create a video of the different areas of Pakistan itself where Hindus are ill treated and exploited on the basis of religion . A nation which doesn't allow it's own citizens to flourish can't let Hindus in their mother Nation live in peace.
Proud to be Indian.
Jai Bharat.
Vande Matram.",0,2025-05-31T14:06:17Z,Positive
@mr_akshay99-k1f,O bhaiii ये सच मे dhruv radhi he hain na😮😮😮😮😮 ya koi aurr,0,2025-05-31T14:06:17Z,Neutral
@lovekeshgoyal2007,Undercover agent ❤😂,1,2025-05-31T14:06:05Z,Neutral
@mr.himanshu_rauniyar1859,Aapko Bihar ke uper bhi ekk  full Case Study Video bnani chahiye ...,0,2025-05-31T14:06:04Z,Neutral
@Asim-xz2hp,Sab tah thik he lekin 9:30 ka dhirendra krishna shastri ji ko ese nahi bolne chahiye thaa💯❌😭🕉️🙏,2,2025-05-31T14:06:01Z,Neutral
@Kamranshah-wy1nu,Wait for our response 🇵🇰,0,2025-05-31T14:06:00Z,Neutral
@SushantMohanty-u2s,Absolutely right bro🤜🤜🤜,0,2025-05-31T14:05:56Z,Neutral
@BagdaMeet-o3c,"BHARTIYA EKTA JINDABAD JAY HIND
 JAY BHARAT
Next video on ANI👍",1,2025-05-31T14:05:55Z,Neutral
@AkashKumarSingh-i3i,Nice bhai😊,0,2025-05-31T14:05:50Z,Positive
@mr_akshay99-k1f,😮😮,0,2025-05-31T14:05:43Z,Neutral
@vaibhavdighore,9:44 bageswar chacha,0,2025-05-31T14:05:39Z,Neutral
@RanjeetSingh-hh2bi,Abe tere jaisa hi Hindu dharm ko badnam krte hai,0,2025-05-31T14:05:38Z,Neutral
@asshoaib6483,Comment section me Pakistani ro rahe ha 😂,1,2025-05-31T14:05:37Z,Positive
@RanaMondal-r2m,Who does like to watch this video in 2x ?😅😅,0,2025-05-31T14:05:37Z,Positive
@vishalsinghrajpurohit1309,Pankhadi to tu hai desh ko me sabse bada gadar hai tu Pakistani,0,2025-05-31T14:05:36Z,Neutral
@NavinVerma-x8s,The WIRE:-ARFA BEBE 😂😂😂😂,0,2025-05-31T14:05:30Z,Neutral
@dineshchikhalekar,9:27 is dhongi ko shoutout nahi de na tha,0,2025-05-31T14:05:26Z,Neutral
@khizarjavedbutt2336,"ap such bol raha ha ma ap ki batou par agree karta hu 
chaha phir ap inda ka lia bola ya phir pakistan ka lia 
i am also a pakistani but i agree with you",0,2025-05-31T14:05:21Z,Positive
@minhalali2948,I think this channel has also became godi media channel,0,2025-05-31T14:05:20Z,Neutral
@Sumerathere,You're liar its seem to every you use international links with every contex of your video but this time  you use local Indian links shame to you 👀 right ..during peak of war time goadi medi tells Pakistan is hafly destroy 😂like seriously you using the same local channels please watch it again again ❤we have no loss alhamdulillah 🇵🇰 and your words doesn't matter to us but please use accurate information 🙏 go ahead now,0,2025-05-31T14:05:19Z,Negative
@JUTT-x2r,"As a Pakistani 🇵🇰 i know our Army is behind pehalgam attack, every pakistani knows that, just like India support BLA, so we never deny but you never accept,kulbhushan yadav aaj b Army ki custody m ha,if u keep supporting BLA,same thing is gonna happen in Kashmir",3,2025-05-31T14:05:18Z,Positive
@chandankumar-bu5sg,Hii,0,2025-05-31T14:05:12Z,Neutral
@musa238zez,and u too,0,2025-05-31T14:05:10Z,Neutral
@aliimam5651,Bhai janaje ki namaj mein alhamdu nahin padha jata hai isase saaf jahir hota hai tum jhooth bol raha hai,1,2025-05-31T14:04:59Z,Neutral
@obaidsheikh28,Scaramouche Ani chiye tum logo ko doob key Mar Jana chiye jootey blog jhoota media shooting qoom,1,2025-05-31T14:04:57Z,Neutral
@atularya3974,You should have mentioned about Murshidabad. All example was (small) violations against Muslims. Murshidabad was (huge),1,2025-05-31T14:04:52Z,Negative
@mrgenz-v3k,Too bas gobar kha.pakistan k bare ma bolne ki teri koi auqat nhi 😂,2,2025-05-31T14:04:52Z,Neutral
@saimonr38,"You are also a godi media because you make videos to satisfy your viewers be it Indian or Pakistanis or Bangladeshi.
Not spreading facts",3,2025-05-31T14:04:45Z,Positive
@Luckyzdragon,World war 1 part 2,0,2025-05-31T14:04:41Z,Negative
@hoydenhue,"Lag gayiii Saaar ..There is no concept of SHAHEED in Hinduism, it is pure Islamic concept Then how come you are using the term shaheed in Hinduvita desh ... that's blasphemy for hinduism",7,2025-05-31T14:04:39Z,Negative
@mobigamer9574,"M from Pakistan...
Bhai sai kaha cheer k rakh Dita e ...Tun  k rakh inna ..........",1,2025-05-31T14:04:38Z,Positive
@archanasharma1298,Pakistan bikar desh hai,2,2025-05-31T14:04:30Z,Neutral
@faizashahzad1772,bhai yaar  pechle baar 1965 me bhi Tum logo ne pehle hamla kya tha ab bhi chalo agar ham ne hamla kya Tou sab molko ke samne saboot do ham to tayaar hai lekin Tum to dar gye😂😂,3,2025-05-31T14:04:29Z,Neutral
@SifatAnand-ny7vb,❤,0,2025-05-31T14:04:28Z,Neutral
@ArshadAhmad-s8p,"a big question: how its possible for mujahideen to cross loc while in presence of indian incompetent army, it was 100% false flag operation by modi",2,2025-05-31T14:04:24Z,Negative
@Majhi2millionSubscriber,"Pakhandi to tu hai shala,
Aur jin shalo ne bhi tujhe like karte hai na wo shale tere bistar me Sona chahiye",0,2025-05-31T14:04:24Z,Positive
@Farooquemunshi1672,“ YEH NARANGI ATANKI DESH KO BARBAD KAR DENGE “,0,2025-05-31T14:04:23Z,Neutral
@GreenPotato25,Im  christian not hindu or bol sakta hoon muslim pagal h,1,2025-05-31T14:04:21Z,Neutral
@PARASFSOURAV,Jai Hind ❤,0,2025-05-31T14:04:15Z,Neutral
@NeedAttention6,"i think these videos enough for you,you previous video against Pakistan was baseless,watch these videos and see how to talks with logics",0,2025-05-31T14:04:15Z,Neutral
@caldivov6676,Murshidabad roits per kab video banaogey ?😊,0,2025-05-31T14:04:14Z,Neutral
@hmmusic15,Thank you so much 👍,0,2025-05-31T14:04:09Z,Positive
@OmarBilal-e3m,😂,1,2025-05-31T14:04:08Z,Neutral
@arshitarya8206,Aand force wale nahi mangenge 😂,2,2025-05-31T14:04:07Z,Neutral
@RolexMehra-t7b,Plz make video on manohar lal dhakkad 😢😢😢😢😢❤❤,1,2025-05-31T14:04:05Z,Neutral
@RoyalBloodG,1:22 separatist group!,0,2025-05-31T14:04:00Z,Neutral
@YaseenAli-z1q6o,😂😂😂😂😂😂,0,2025-05-31T14:03:54Z,Neutral
@akankshayadavmini2576,Ek hi dil k8tni baar jitenge sir❤neutral  opinion ❤❤❤❤❤,0,2025-05-31T14:03:50Z,Neutral
@Officerbuddy0578,"0:23 Now I support Dhruv Bhai 
Otherwise i 👀see Your biased towards opposing Indian govt.. Everywhere
I mean Making everywhere",0,2025-05-31T14:03:49Z,Neutral
@c___oo__l__f__y,"Now brother, did anyone else also get jealous of your content😂",0,2025-05-31T14:03:48Z,Negative
@DevinMarkia,No matter how an Indian tries to become cool but when real time comes their true colour and nature is shown. Here is the biggest example 😂😅,0,2025-05-31T14:03:48Z,Positive
@OmarBilal-e3m,Pakistan 🇵🇰 ❤,2,2025-05-31T14:03:45Z,Neutral
@atonlyme2941,I am Pakistani and I support you and sadly less than 10% people understand this. But India also didn't gave any proof of attack,2,2025-05-31T14:03:44Z,Negative
@Bookish-c3l,"Sindoor❌

Bunyan
Marsoos✅",4,2025-05-31T14:03:43Z,Neutral
@akankshayadavmini2576,Ek hi dil k8tni baar jitenge sir❤neutral  opinion ❤❤❤❤❤,1,2025-05-31T14:03:42Z,Neutral
@MuhammadAsad-r5o,❤❤❤ Pak Army ♥️♥️♥️🪖🇵🇰,1,2025-05-31T14:03:31Z,Neutral
@rmsherok970,vai app ka dash ka godi media galat hai,0,2025-05-31T14:03:28Z,Neutral
@RoyalBloodG,1:15 lekin Pakistan ka naam kaha he us post pe?,3,2025-05-31T14:03:26Z,Neutral
@PiNkUYaDaV1,Jay hind Jay bharat ❤❤❤,0,2025-05-31T14:03:23Z,Neutral
@fitness.by.PreetChoudhary,Ani expose next video 📹 😊❤,0,2025-05-31T14:03:19Z,Neutral
@himanshubisht5910,❤❤❤,0,2025-05-31T14:03:18Z,Neutral
@OmarBilal-e3m,😂😂😂😂😂,1,2025-05-31T14:03:15Z,Neutral
@mamoonrao859,"Bhai wo to tho hy pr Rahim Yar Khan mei to base hy e ni koi, wo to Arabs ka bnaya va 1 private airport hy r wo e istamal krty hei r wo e isy 2bara b bnayei gy 😂",0,2025-05-31T14:03:14Z,Neutral
@piyushpallav7471,You should have added my response to Indian and Pakistani people because your video was responding more on Indian than Pakistani . But yes it was good 👍,0,2025-05-31T14:03:10Z,Positive
@indianaramy4941,Etna late video aaya bhai,0,2025-05-31T14:03:10Z,Neutral
@Teachers24,Pahlagam was false flag operation by Modi to get votes in election,0,2025-05-31T14:03:06Z,Neutral
@jaiparkash5849,Sahi kaha ye baba sirf dhongi h or iski parchi bhi isko trha h,1,2025-05-31T14:02:55Z,Neutral
@asshoaib6483,Mast,0,2025-05-31T14:02:50Z,Neutral
@HUSSAINMEHDI-z7l,Mister Dhruv rathee please make a video on Indus water terity,0,2025-05-31T14:02:50Z,Positive
@Cook-with-Mehwish.,Bhai pehle tehqeeq kya karo phr video banaya Karo tm or tmhara mulk jhoot hi bolte hai,1,2025-05-31T14:02:44Z,Neutral
@jainse-1p,"The Akash missile system was conceptualized in 1983. Development trials were conducted until March 1997, and the maiden trial firings were carried out in 1990. The Akash missile was first inducted into the Indian Air Force in 2008.The Indian Air Force was inducted in 2014, and the Indian Army in 2015",2,2025-05-31T14:02:37Z,Neutral
@goldngold4235,Ja o kharpainch.  koi shak nahi raha keh tum bhi aik godi media hi ho.,0,2025-05-31T14:02:36Z,Neutral
@FaisalAhmad-x8z,Apne kitne rafel ka nuksan hua ye bataye clear..😢😢 bhagt ni man rahe h..,1,2025-05-31T14:02:34Z,Neutral
@gsultank,pak army zindabad,1,2025-05-31T14:02:27Z,Neutral
@Amitbhandari672,Tum kabhi congress or sari oposition party ka virodh ka ek video banao fir pata chalega,1,2025-05-31T14:02:24Z,Positive
@jagdishrao6463,Dhruv rathee bhai ek video ANI ko lekar bhi banao,1,2025-05-31T14:02:18Z,Neutral
@mudasirali5879,"Love u bhai jay hind jay Bharat 
From  Sindh province",1,2025-05-31T14:02:17Z,Positive
@AbdulWahid-br4dj,Please talk about Rafael 😂,0,2025-05-31T14:02:17Z,Positive
@JokerDenver,Phalgm full plan Kya ta modi govt ne,0,2025-05-31T14:02:10Z,Neutral
@KIRANPAL91704,ध्रुव 💀☠️,1,2025-05-31T14:02:07Z,Neutral
@gsultank,pakistan zindabad,2,2025-05-31T14:02:06Z,Neutral
@lovesandhu1043,✊👍👍👍👍👍👍👍well done,1,2025-05-31T14:02:06Z,Neutral
@FaisalAhmad-x8z,Humare rafel ka kaya hua😢😢😢😢 ye to bataiye...,2,2025-05-31T14:02:04Z,Neutral
@intikhabalam2161,Your top millitary officer in a bloomberg interview just confirmed it today about indian jets which were crasehd (turned down) in the batttle.,0,2025-05-31T14:02:03Z,Neutral
@Teachers24,Have you accepted indian defeat,0,2025-05-31T14:02:01Z,Neutral
@MARYAM-Yours,6/0 Sharam phir Bhe Nhi Ay 😭😭😭,1,2025-05-31T14:01:57Z,Neutral
@jainse-1p,"Ashok K, of ‘S E M',said""gumshoes are a********people under f****causes""17:36",0,2025-05-31T14:01:53Z,Neutral
@ZubairJaan-s5y,India Israel America my foot 👣🦶🦶👣,1,2025-05-31T14:01:53Z,Neutral
@gsultank,all hindus are ignorant.,0,2025-05-31T14:01:50Z,Neutral
@JoshiChp,Watch at 1.25x speed save time 😉,1,2025-05-31T14:01:49Z,Positive
@Ridhivlog-30,I love india ❤,5,2025-05-31T14:01:44Z,Positive
@HadithHikmahAI,Major difference between ind and pak is indians can't say fact about modi,0,2025-05-31T14:01:42Z,Neutral
